pair_id,source_idx,target_idx,source_graph_node,target_graph_node,euclidean_distance,graph_path_num_nodes,graph_path_length,straight_path_length,path_length_ratio,used_fallback,straight_mid_knn_radius,graph_mid_knn_radius,straight_minus_graph_mid_knn_radius,straight_mid_density_percentile,graph_mid_density_percentile,straight_minus_graph_density_percentile,k_graph,n_components,n_edges_undirected,graph_density,largest_component_fraction,graph_k_grid_tried,graph_components_by_k,graph_selection_note,candidate_set_size,selected_for_figure,selected_rank,selected_reason
69,701,592,2301,3792,1.406949758529663,13,2.0356040000915527,1.406949758529663,1.4468206755434299,False,0.01696365647344379,0.27061283119314533,-0.25364917471970155,16.975,100.0,-83.025,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
70,148,684,1748,3884,1.2510871887207031,10,1.9713760614395142,1.2510871887207031,1.5757303561355633,False,0.018072917818472076,0.32285745291800405,-0.30478453509953196,24.0,100.0,-76.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
71,412,189,2012,3389,1.3388842344284058,13,2.0964267253875732,1.3388842344284058,1.5658013377703086,False,0.01906881719910353,0.30356520569351253,-0.284496388494409,30.775000000000002,100.0,-69.225,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
72,520,661,2120,3861,1.5747519731521606,14,2.1365387439727783,1.5747519731521606,1.356746192669374,False,0.01657740734209201,0.3145065854028876,-0.2979291780607956,15.125,100.0,-84.875,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
73,169,297,1769,3497,1.4142998456954956,6,1.4163544178009033,1.4142998456954956,1.0014527132359243,False,0.04839307992059804,0.050024630833752755,-0.001631550913154714,86.575,87.25,-0.6749999999999972,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
74,341,566,1941,3766,1.3416215181350708,14,2.0782346725463867,1.3416215181350708,1.5490469140918741,False,0.029120423568156622,0.28551420789052434,-0.2563937843223677,67.55,100.0,-32.45,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
75,616,616,2216,3816,1.5865116119384766,16,2.1821160316467285,1.5865116119384766,1.3754176239406868,False,0.01703207682387911,0.25953835609280845,-0.24250627926892934,17.325,100.0,-82.675,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
76,691,280,2291,3480,1.4238327741622925,15,2.0946550369262695,1.4238327741622925,1.4711383772990148,False,0.01701940310939235,0.3293442180693816,-0.3123248149599892,17.299999999999997,100.0,-82.7,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
77,530,767,2130,3967,1.4748437404632568,14,2.1039841175079346,1.4748437404632568,1.4265810402714671,False,0.01923313303630908,0.297680894839607,-0.27844776180329794,31.8,100.0,-68.2,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
78,434,278,2034,3478,1.6288169622421265,14,2.1950011253356934,1.6288169622421265,1.3476045352046147,False,0.015593543379528745,0.2925719797260296,-0.2769784363465009,10.225,100.0,-89.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
79,498,377,2098,3577,1.412329912185669,11,1.942265510559082,1.412329912185669,1.3752208275142346,False,0.014027679400629031,0.24854275058351266,-0.23451507118288362,4.2,100.0,-95.8,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
80,362,783,1962,3983,1.4735512733459473,14,2.1125004291534424,1.4735512733459473,1.4336117564179853,False,0.01858651261676655,0.3136071343161025,-0.29502062169933596,27.400000000000002,100.0,-72.6,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
81,460,152,2060,3352,1.3950437307357788,6,1.3956115245819092,1.3950437307357788,1.0004070079192648,False,0.057048676711791924,0.06277258116928336,-0.0057239044574914355,90.45,92.5,-2.049999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
82,375,402,1975,3602,1.6142610311508179,18,2.304755687713623,1.6142610311508179,1.4277465931705895,False,0.023630968337277503,0.327742114177331,-0.3041111458400535,52.97500000000001,100.0,-47.02499999999999,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
83,153,663,1753,3863,1.499325156211853,16,2.204866409301758,1.499325156211853,1.4705725440320783,False,0.022766948825361275,0.2971541703506058,-0.27438722152524453,49.425000000000004,100.0,-50.574999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
84,485,753,2085,3953,1.222622036933899,11,2.0409398078918457,1.222622036933899,1.6693137750159734,False,0.03106134411890655,0.2944328039309974,-0.26337145981209087,70.7,100.0,-29.299999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
85,535,312,2135,3512,1.35076105594635,14,2.1036853790283203,1.35076105594635,1.5574074850377349,False,0.03172957615456701,0.2631612938915719,-0.23143171773700488,71.75,100.0,-28.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
86,39,201,1639,3401,1.4528199434280396,14,2.1143624782562256,1.4528199434280396,1.4553506701368828,False,0.019551263568263713,0.2812964794875963,-0.2617452159193326,33.675,100.0,-66.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
87,348,234,1948,3434,1.4910882711410522,14,2.101038694381714,1.4910882711410522,1.4090639266942246,False,0.015952802823709148,0.30431100378914383,-0.2883582009654347,11.799999999999999,100.0,-88.2,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
88,668,42,2268,3242,1.3965611457824707,10,1.948684811592102,1.3965611457824707,1.3953451429441603,False,0.018255616331649703,0.3042349351298864,-0.28597931879823674,25.224999999999998,100.0,-74.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
89,689,225,2289,3425,1.4684120416641235,15,2.0994181632995605,1.4684120416641235,1.4297200674821011,False,0.020690656613070665,0.28511774674703005,-0.2644270901339594,39.95,100.0,-60.05,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
90,226,616,1826,3816,1.4590697288513184,13,2.0635030269622803,1.4590697288513184,1.4142593641407488,False,0.027220870768054715,0.20187897102881694,-0.17465810026076223,63.3,100.0,-36.7,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
91,554,657,2154,3857,1.3040497303009033,11,1.977391242980957,1.3040497303009033,1.516346498936573,False,0.014663965988205525,0.3216547784516714,-0.3069908124634659,6.35,100.0,-93.65,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
92,618,213,2218,3413,1.4267499446868896,14,2.0806970596313477,1.4267499446868896,1.4583473911316474,False,0.0219146180218519,0.3209031548201257,-0.2989885367982738,45.875,100.0,-54.125,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
93,96,269,1696,3469,1.2937694787979126,9,1.903745412826538,1.2937694787979126,1.4714718843076866,False,0.017865871935280855,0.3165986300067333,-0.29873275807145244,22.400000000000002,100.0,-77.6,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
94,9,559,1609,3759,1.2538247108459473,10,1.9855355024337769,1.2538247108459473,1.5835830042734993,False,0.018520978647802423,0.2985398805783274,-0.280018901930525,27.025,100.0,-72.975,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
95,588,27,2188,3227,1.3625413179397583,10,1.9525413513183594,1.3625413179397583,1.4330144162312197,False,0.020057189303984656,0.3224787543563155,-0.30242156505233087,36.675000000000004,100.0,-63.324999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
96,66,271,1666,3471,1.2542130947113037,11,1.954979419708252,1.2542130947113037,1.5587298744941356,False,0.019984407551315524,0.31506340667339566,-0.29507899912208013,36.449999999999996,100.0,-63.550000000000004,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
97,209,798,1809,3998,1.537967324256897,16,2.301513671875,1.537967324256897,1.4964646098622592,False,0.030603851929892754,0.29034973551092913,-0.2597458835810364,70.05,100.0,-29.950000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
98,489,715,2089,3915,1.362493872642517,10,1.9186668395996094,1.362493872642517,1.4082021784644148,False,0.022201529059647684,0.32135928387209267,-0.299157754812445,47.075,100.0,-52.925,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
99,453,91,2053,3291,1.414871335029602,11,1.948847770690918,1.414871335029602,1.3774028227451114,False,0.022643943660065405,0.3072988573925081,-0.2846549137324427,48.925000000000004,100.0,-51.074999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
100,35,692,1635,3892,1.3912029266357422,15,2.163785219192505,1.3912029266357422,1.555334004669649,False,0.018464601865969398,0.3266019235966864,-0.308137321730717,26.55,100.0,-73.45,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
101,91,324,1691,3524,1.5908571481704712,16,2.417268753051758,1.5908571481704712,1.519475683804597,False,0.08479661387744912,0.32466056222563816,-0.23986394834818903,96.7,100.0,-3.299999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
102,560,321,2160,3521,1.5217714309692383,11,2.0368123054504395,1.5217714309692383,1.3384482478772546,False,0.03674551366134169,0.3055964668162911,-0.2688509531549494,78.325,100.0,-21.674999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
103,92,711,1692,3911,1.338661551475525,5,1.339094877243042,1.338661551475525,1.0003237007644237,False,0.0860736241253502,0.08369507393611818,0.002378550189232026,96.825,96.5,0.32500000000000284,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
104,764,506,2364,3706,1.3381578922271729,14,2.1503989696502686,1.3381578922271729,1.6069844837751068,False,0.025017742787199523,0.3221528347604432,-0.29713509197324367,57.25,100.0,-42.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
105,777,495,2377,3695,1.2822450399398804,10,1.975785732269287,1.2822450399398804,1.5408799961994193,False,0.017081280802824634,0.3210920589046868,-0.30401077810186217,17.525,100.0,-82.475,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
106,334,212,1934,3412,1.4798585176467896,13,2.0317258834838867,1.4798585176467896,1.3729190049293727,False,0.01696124839756524,0.25206274703537396,-0.23510149863780871,16.950000000000003,100.0,-83.05,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
107,600,689,2200,3889,1.5248533487319946,17,2.247464656829834,1.5248533487319946,1.4738890521496597,False,0.024862492470206898,0.323743246630019,-0.29888075415981213,56.85,100.0,-43.15,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
108,239,558,1839,3758,1.5872321128845215,6,1.5884947776794434,1.5872321128845215,1.0007955136395439,False,0.05240289839142915,0.053328489789729344,-0.0009255913983001948,88.425,88.94999999999999,-0.5249999999999915,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
109,71,49,1671,3249,1.4532749652862549,13,2.059396982192993,1.4532749652862549,1.4170731839362203,False,0.019927642099804074,0.2808892264798826,-0.26096158438007855,36.025,100.0,-63.975,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
110,41,464,1641,3664,1.5387529134750366,13,2.141568660736084,1.5387529134750366,1.3917560395708242,False,0.016827603114863303,0.2877079731610352,-0.2708803700461719,16.35,100.0,-83.65,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
111,693,724,2293,3924,1.6345175504684448,17,2.2265257835388184,1.6345175504684448,1.3621914202760972,False,0.017266439389745442,0.27184681176746833,-0.2545803723777229,18.675,100.0,-81.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
112,751,371,2351,3571,1.3374137878417969,11,2.0315279960632324,1.3374137878417969,1.5189973473666196,False,0.023071655883416014,0.2279094067358575,-0.2048377508524415,50.64999999999999,100.0,-49.35000000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
113,403,613,2003,3813,1.618508219718933,18,2.2921013832092285,1.618508219718933,1.4161814906366494,False,0.02092640365348304,0.31665745263573153,-0.2957310489822485,41.099999999999994,100.0,-58.900000000000006,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
